"Border","Sector","State","Year","Identity","no_of_arrest","Latitude","Longitude","City"
"North","All","WA","2015","all",2626,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2015","all",5031,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2015","all",19013,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2015","all",12820,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2015","all",14495,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2015","all",14495,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2015","all",35888,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2015","all",147257,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2015","all",26290,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2015","all",63397,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2015","all",7142,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2015","all",7142,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2015","all",331333,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2015","all",331333,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2015","all",331333,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2015","all",331333,31.1693363,-100.0768425,"Texas"
"United States","","USA","2015","all",337117,NA,NA,NA
"Coast","Livermore","CA","2015","mexican",NA,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2015","mexican",273,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2015","mexican",273,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2015","mexican",273,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2015","mexican",273,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2015","mexican",394,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2015","mexican",394,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2015","mexican",394,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2015","mexican",394,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2015","mexican",1,NA,NA,NA
"Coast","All","PR","2015","mexican",668,NA,NA,NA
"Coast","All","LA","2015","mexican",668,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2015","mexican",668,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2015","mexican",668,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2015","mexican",668,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2015","mexican",668,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2015","mexican",668,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2015","mexican",668,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2015","mexican",67,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2015","mexican",67,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2015","mexican",137,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2015","mexican",137,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2015","mexican",427,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2015","mexican",427,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2015","mexican",427,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2015","mexican",427,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2015","mexican",563,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2015","mexican",563,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2015","mexican",563,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2015","mexican",46,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2015","mexican",1,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2015","mexican",153,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2015","mexican",153,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2015","mexican",153,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2015","mexican",43,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2015","mexican",43,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2015","mexican",43,40.7056258,-73.97968,"New York"
"North","All","ME","2015","mexican",1437,45.2185133,-69.0148656,"Maine"
"North","All","NH","2015","mexican",1437,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2015","mexican",1437,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2015","mexican",1437,40.7056258,-73.97968,"New York"
"North","All","PA","2015","mexican",1437,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2015","mexican",1437,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2015","mexican",1437,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2015","mexican",1437,39.7662195,-86.441277,"Indiana"
"North","All","IL","2015","mexican",1437,39.739318,-89.504139,"Illinois"
"North","All","WI","2015","mexican",1437,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2015","mexican",1437,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2015","mexican",1437,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2015","mexican",1437,46.6797995,-110.044783,"Montana"
"North","All","ID","2015","mexican",1437,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2015","mexican",1437,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2015","mexican",2177,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2015","mexican",10874,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2015","mexican",11320,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2015","mexican",10677,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2015","mexican",10677,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2015","mexican",25766,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2015","mexican",48173,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2015","mexican",24269,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2015","mexican",48916,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2015","mexican",3845,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2015","mexican",3845,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2015","mexican",186017,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2015","mexican",186017,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2015","mexican",186017,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2015","mexican",186017,31.1693363,-100.0768425,"Texas"
"United States","","USA","2015","mexican",188122,NA,NA,NA
"Coast","Livermore","CA","2016","all",NA,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2016","all",3205,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2016","all",3205,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2016","all",3205,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2016","all",3205,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2016","all",764,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2016","all",764,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2016","all",764,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2016","all",764,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2016","all",694,NA,NA,NA
"Coast","All","PR","2016","all",4663,NA,NA,NA
"Coast","All","LA","2016","all",4663,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2016","all",4663,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2016","all",4663,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2016","all",4663,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2016","all",4663,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2016","all",4663,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2016","all",4663,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2016","all",271,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2016","all",271,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2016","all",226,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2016","all",226,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2016","all",716,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2016","all",716,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2016","all",716,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2016","all",716,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2016","all",505,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2016","all",505,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2016","all",505,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2016","all",43,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2016","all",25,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2016","all",206,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2016","all",206,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2016","all",206,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2016","all",291,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2016","all",291,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2016","all",291,40.7056258,-73.97968,"New York"
"North","All","ME","2016","all",2283,45.2185133,-69.0148656,"Maine"
"North","All","NH","2016","all",2283,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2016","all",2283,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2016","all",2283,40.7056258,-73.97968,"New York"
"North","All","PA","2016","all",2283,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2016","all",2283,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2016","all",2283,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2016","all",2283,39.7662195,-86.441277,"Indiana"
"North","All","IL","2016","all",2283,39.739318,-89.504139,"Illinois"
"North","All","WI","2016","all",2283,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2016","all",2283,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2016","all",2283,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2016","all",2283,46.6797995,-110.044783,"Montana"
"North","All","ID","2016","all",2283,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2016","all",2283,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2016","all",6366,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2016","all",23078,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2016","all",19448,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2016","all",25634,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2016","all",25634,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2016","all",36562,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2016","all",186830,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2016","all",31891,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2016","all",64891,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2016","all",14170,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2016","all",14170,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2016","all",408870,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2016","all",408870,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2016","all",408870,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2016","all",408870,31.1693363,-100.0768425,"Texas"
"United States","","USA","2016","all",415816,NA,NA,NA
"Coast","Livermore","CA","2016","mexican",NA,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2016","mexican",652,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2016","mexican",652,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2016","mexican",652,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2016","mexican",652,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2016","mexican",388,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2016","mexican",388,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2016","mexican",388,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2016","mexican",388,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2016","mexican",0,NA,NA,NA
"Coast","All","PR","2016","mexican",1040,NA,NA,NA
"Coast","All","LA","2016","mexican",1040,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2016","mexican",1040,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2016","mexican",1040,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2016","mexican",1040,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2016","mexican",1040,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2016","mexican",1040,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2016","mexican",1040,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2016","mexican",40,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2016","mexican",40,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2016","mexican",82,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2016","mexican",82,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2016","mexican",504,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2016","mexican",504,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2016","mexican",504,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2016","mexican",504,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2016","mexican",352,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2016","mexican",352,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2016","mexican",352,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2016","mexican",12,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2016","mexican",7,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2016","mexican",149,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2016","mexican",149,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2016","mexican",149,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2016","mexican",23,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2016","mexican",23,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2016","mexican",23,40.7056258,-73.97968,"New York"
"North","All","ME","2016","mexican",1169,45.2185133,-69.0148656,"Maine"
"North","All","NH","2016","mexican",1169,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2016","mexican",1169,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2016","mexican",1169,40.7056258,-73.97968,"New York"
"North","All","PA","2016","mexican",1169,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2016","mexican",1169,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2016","mexican",1169,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2016","mexican",1169,39.7662195,-86.441277,"Indiana"
"North","All","IL","2016","mexican",1169,39.739318,-89.504139,"Illinois"
"North","All","WI","2016","mexican",1169,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2016","mexican",1169,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2016","mexican",1169,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2016","mexican",1169,46.6797995,-110.044783,"Montana"
"North","All","ID","2016","mexican",1169,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2016","mexican",1169,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2016","mexican",2728,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2016","mexican",12953,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2016","mexican",14361,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2016","mexican",13660,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2016","mexican",13660,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2016","mexican",25337,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2016","mexican",46334,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2016","mexican",25380,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2016","mexican",46494,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2016","mexican",3513,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2016","mexican",3513,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2016","mexican",190760,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2016","mexican",190760,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2016","mexican",190760,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2016","mexican",190760,31.1693363,-100.0768425,"Texas"
"United States","","USA","2016","mexican",192969,NA,NA,NA
